B1,B2,G1,G2,R1,R2,Class
177.2540773,96.44910039,176.354179,96.04670256,175.6017027,95.73,beach
178.8398025,89.62485145,178.3460862,89.30718442,178.2203253,89.25898447,beach
164.0442347,93.83974723,163.8500812,93.76493139,164.0129989,94.04204903,beach
163.638258,95.40152191,163.4939641,95.34127453,163.4796472,95.68659616,beach
170.7084558,89.26969928,171.1455113,89.75855907,171.5476689,90.28304323,beach
167.3878811,90.1930532,167.2726019,90.16225846,166.7806374,89.72608816,beach
174.1739584,96.0562637,173.5149666,95.57367711,172.3068328,94.62032077,beach
173.8944542,85.32583194,172.952806,84.70787559,172.47557,84.38350557,beach
159.8999758,115.521681,162.5129127,116.0983258,163.3919739,116.2644523,beach
170.1456294,111.2443122,171.1098116,112.1032446,171.05245,112.0318951,beach
158.160139,119.0570768,160.3077215,120.566359,159.9267635,120.2585998,beach
149.2136963,112.8071624,150.4497501,114.258307,150.1057996,114.0139786,beach
154.3522072,114.3011789,155.6645191,115.4454078,154.8537431,115.1363813,beach
152.3217633,116.8127877,154.0302673,118.3281351,153.4167983,118.0501807,beach
150.54978,114.0010887,153.0100228,116.1261953,153.1000496,116.274147,beach
155.2231152,121.7301244,159.2396422,130.9170996,161.3667962,132.4229064,beach
155.7841644,124.472842,160.3160259,127.9209474,162.6524904,128.9878111,beach
146.1514404,118.3228584,149.4346303,133.3764993,151.1444604,134.5386962,beach
150.0621153,123.5700416,155.5735323,134.2474695,158.7493773,134.8171687,beach
197.1641457,120.6433048,190.6552323,120.3751274,189.9556782,120.4835707,beach
192.7190527,119.9738211,189.5265429,119.3012369,189.0014693,118.5288295,beach
199.9286015,115.4744491,195.3439894,112.9864732,194.8282744,112.201483,beach
166.8848289,121.7185921,162.5509778,121.5532721,161.6021881,121.4211693,beach
194.1852003,102.8175523,192.8975866,99.21342775,192.8554515,99.02713598,beach
204.6761222,91.85509601,203.92117,89.05073571,203.8365052,88.77591991,beach
200.7433605,103.0420544,195.7862005,97.61820221,194.8951132,95.84363686,beach
176.2426638,122.3296489,175.6402976,121.8427245,175.4669216,121.0339367,beach
171.436557,122.5485115,168.9781938,122.1683689,168.2457873,121.6598502,beach
171.0239078,120.8608295,169.8447253,120.0318564,169.4875,119.119367,beach
172.6838281,123.4069809,171.6262055,123.3377365,171.2876901,123.2336976,beach
170.6079686,122.8844677,169.5862204,122.6053872,169.2775075,122.2657387,beach
166.9897126,123.7713439,165.7373959,123.7234727,165.3403236,123.6401274,beach
211.3918919,105.5137249,183.4289323,103.0835131,191.0745813,104.3251529,beach
200.9304124,104.7318904,173.8274595,102.6696121,181.363141,103.8998259,beach
217.9057455,103.9658243,188.3094399,102.4741023,195.2150594,102.8427584,beach
219.1152892,104.729689,196.1657868,103.0599447,202.0777761,103.5191846,beach
216.0584074,105.4497978,191.1110201,103.0410034,197.1670284,103.751748,beach
208.4628733,106.6275108,196.0352828,104.636131,198.366178,104.7277081,beach
173.5989649,126.8787879,173.5871992,126.8787879,173.5832786,126.8787879,beach
166.9111942,127,166.9078444,127,166.906728,127,beach
174.9033971,126.6,174.8999245,128.4545455,174.8986251,128.4545455,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
177.6683239,112.2290512,156.8802877,112.2913184,162.3621359,112.5169059,beach
176.8650794,113.6553224,157.1571245,113.6124539,162.4658739,113.9305871,beach
177.394936,113.598174,159.5017147,113.6531435,164.5692968,114.0599885,beach
173.2474974,109.991103,157.5238001,108.8595614,162.167866,109.9518927,beach
175.2551645,107.9980282,163.3952576,106.6663204,167.4686022,108.3263233,beach
178.1763356,112.2676963,167.3716004,111.575028,171.2241288,113.1710265,beach
185.8764815,110.8521287,182.5502633,110.2480266,185.0574567,111.2524676,beach
187.768889,112.3657908,185.5972174,111.8461892,187.0817929,112.5076419,beach
198.3867707,120.0694547,189.3633839,119.9809802,186.8905296,119.8297888,beach
163.9921762,107.6179041,159.4017085,104.9412525,159.5510889,105.3901862,beach
155.1326253,101.1872122,150.7029506,99.03845801,148.4374199,101.3361516,beach
169.2315848,100.9303806,162.6681515,97.67794486,160.2585366,99.11109928,beach
178.0503906,105.0007983,167.9879722,102.5098586,165.5679301,104.1239989,beach
169.1074478,113.6165524,157.61909,111.8198174,156.4234901,110.8941558,beach
170.3466502,109.8675859,160.6663155,106.8653876,159.2330145,106.8742514,beach
160.0865036,69.96685267,155.3369231,66.79622876,153.5398439,65.70452351,buildings
156.5799435,74.15222133,150.4920078,69.84358911,145.6783977,67.76063105,buildings
196.0187855,73.3383236,189.0818576,69.9560946,186.4277364,68.57293167,buildings
158.945608,66.69999189,152.5106114,63.86538338,149.7661415,62.5883124,buildings
173.6641025,71.82656095,168.371719,67.12972694,166.523303,65.29364365,buildings
165.8559063,63.23973358,160.291053,60.29604182,156.0048288,58.86446675,buildings
175.1776291,64.72074372,172.8338276,63.33789821,172.6035682,66.04443198,buildings
159.8074201,65.28280894,156.0694349,59.94007887,154.6536581,58.12826496,buildings
169.1252096,68.55355086,160.2960951,63.13305725,157.313001,60.73228398,buildings
163.32469,63.11773622,158.7022209,59.00931057,156.9321149,57.36833827,buildings
151.8730439,78.37941797,145.5320598,71.52852261,142.7015788,68.16762742,buildings
163.574322,67.38818703,159.2867866,63.24069951,157.598608,61.5635805,buildings
159.8944584,53.69553258,157.2107955,50.64946102,156.3535151,49.66677806,buildings
158.708864,64.85512684,153.9086367,60.75526814,152.3381654,59.2579647,buildings
157.5696259,76.48659531,149.6575679,69.22801595,147.5558564,66.2370661,buildings
171.3398152,58.46643707,168.8070639,55.47032192,167.9960674,54.62378059,buildings
166.9381629,74.708596,149.9354065,66.46303164,145.065017,62.24772715,buildings
173.4502822,58.151814,171.3797055,56.37076322,170.1063107,55.54071307,buildings
153.2123729,66.0147097,145.8045635,58.8618292,141.6762658,54.35865813,buildings
157.6384636,66.01498388,143.5696462,58.04008872,140.2356614,54.48192801,buildings
174.1693835,74.53459523,170.8293764,70.71418856,169.6295026,69.40896992,buildings
164.5212962,63.19569033,161.7898872,59.28814711,160.9825554,58.01343805,buildings
162.2245651,68.74960292,151.858017,65.51140587,146.2064392,63.48816192,buildings
165.690639,59.67698165,162.8540898,54.61621393,162.270034,53.40021531,buildings
164.2157254,64.73230604,161.3529412,61.2355414,160.5622789,60.38506566,buildings
170.741512,100.7550686,171.9778826,102.4633952,171.6908277,102.3212545,buildings
202.7629596,79.93184027,201.5727402,78.8266835,201.0205024,78.46797459,buildings
175.8459115,95.04090041,165.7275325,89.58423058,161.5706044,86.21138967,buildings
170.0079641,57.39085869,169.6614435,56.9656414,169.5859645,57.13268492,buildings
170.5166663,100.6285328,168.2491006,98.47179015,167.2002671,97.41412344,buildings
182.0548614,65.5186519,180.8479195,62.13196183,180.3333184,60.70660262,buildings
187.1712963,61.46655266,184.0333889,58.61111583,182.7885928,57.28835767,buildings
198.1593346,81.69964871,192.3182692,78.66753332,190.851049,77.73783324,buildings
196.3795236,95.63459165,191.4612899,93.11309756,190.2614968,92.31727404,buildings
155.4925422,104.4467236,155.4751223,105.0532304,153.4303971,105.3857542,buildings
169.020125,77.89114776,170.038933,79.92034823,170.6640572,81.21284753,buildings
189.8458163,67.37197901,187.9452731,65.23662354,187.7812095,65.0149531,buildings
187.9352751,75.76382273,184.7739206,72.15029196,184.5978694,71.83130002,buildings
187.6615196,79.12672065,183.8762455,77.07322201,182.1821965,76.54976554,buildings
179.9024043,71.23986584,178.0537718,68.66679048,177.4353311,68.09216174,buildings
167.9373165,74.58966709,164.6540639,71.5426837,163.3579554,70.62975532,buildings
186.3356736,88.29521842,180.1980412,84.74554424,181.7842676,86.66270825,buildings
178.3295188,86.38820258,170.0504939,82.26429708,167.3265344,81.40396939,buildings
172.885948,82.76887375,170.7514772,80.03364314,170.5232911,79.7075064,buildings
184.0799771,74.83629417,181.6538881,71.86393701,181.02405,71.00468908,buildings
223.4232885,59.04144206,222.2660267,57.86160312,222.1538025,57.73658759,buildings
183.2596932,57.18680882,180.6887976,54.16408518,180.2107677,53.47911715,buildings
171.3586893,61.79445998,169.3023429,59.41037167,168.9246387,59.26474354,buildings
196.2093823,58.90589792,194.0619073,56.90071121,193.2706893,56.18209847,buildings
197.7893676,79.26072004,195.514082,77.53309792,196.0403256,78.16918125,buildings
187.5400602,81.38410171,186.69669,80.16408404,186.9878091,80.78332033,buildings
192.3464861,74.41328153,190.3676223,71.17136454,190.0869442,70.98572672,buildings
228.2396558,100.5393613,221.7001209,97.32981649,222.6940843,98.12181981,buildings
169.452613,67.61262147,167.0054782,64.89259861,166.6374867,64.43081335,buildings
197.9788062,71.21527916,196.3363214,70.85598319,197.5707532,72.65438676,buildings
200.3219985,86.89031652,199.9182138,87.67378291,200.2340509,89.61913702,buildings
159.9637543,94.18899543,151.5078633,87.23073472,149.9568834,84.62279034,buildings
160.2624766,101.4641805,147.3624495,95.25942359,144.7975929,92.03287749,buildings
203.3380944,73.17888941,203.3081888,74.87127052,204.0068329,76.20625009,buildings
195.6142229,71.2834377,194.8302769,71.73591131,195.6281801,72.73613616,buildings
191.2800622,69.94886973,188.7020945,68.36645985,187.3790483,68.08991005,buildings
189.2326739,98.55571817,185.5361772,96.5651526,185.6997865,97.14012764,buildings
197.011071,78.60393658,197.6191095,80.22362122,198.2597349,81.47278715,buildings
192.3687439,80.29445176,190.1473713,79.39723702,189.8626708,79.72181249,buildings
184.9168995,84.89351314,184.0005899,93.69820773,186.2127938,103.7243907,buildings
178.9429251,57.53522384,180.2723698,65.91726738,182.6018602,88.27619377,buildings
175.8953186,76.93835364,171.2529269,71.942958,170.0024072,70.11852978,buildings
164.7625538,65.14909036,162.6860238,63.49761908,162.9741529,63.8128142,buildings
205.0453372,73.67219586,205.6265836,75.58051582,206.2797213,76.98250807,buildings
204.343674,73.9167906,204.3419922,74.66218357,204.3321295,74.8543464,buildings
184.4270753,92.21400131,184.8282004,93.53601301,184.251699,93.16588687,buildings
179.277027,71.49355948,178.5805998,71.49798585,179.0109625,71.71146714,buildings
184.9673534,76.58520943,183.6120943,75.73941864,182.8899533,75.44351236,buildings
201.4740192,70.31668777,202.1465323,71.85814408,200.1401921,70.98953969,buildings
197.8736679,65.74369858,197.5012178,66.21106143,195.8747643,65.38179395,buildings
190.7408214,75.6424559,189.1348266,75.18575205,183.7420192,72.96063306,buildings
193.0146665,84.28893618,192.7262035,85.47074168,188.8732978,83.77530874,buildings
197.40706,65.07429729,198.0257412,67.42150006,195.7528463,67.321398,buildings
160.9908149,58.38256151,160.7311967,56.91225416,160.489106,56.23988581,buildings
184.6078182,76.19244152,183.460644,74.34115101,182.6636297,73.18380159,buildings
162.2364853,88.16687187,160.9855273,87.28053625,159.8855131,87.03632334,buildings
176.5607659,49.51181967,175.6718101,48.88890257,175.8922202,49.17951612,buildings
207.2238781,68.08975147,205.5908641,67.32166761,206.0501923,67.73144415,buildings
191.5812319,77.31813372,189.2627813,75.56891627,190.1352836,76.67709084,buildings
198.3166942,53.51330652,196.1449413,51.44062828,196.1009738,51.57417254,buildings
142.4486785,108.8748603,145.8457757,111.8284192,144.543558,111.7685831,buildings
169.9021079,86.33801882,170.0425802,87.46126,169.930507,87.18312682,buildings
177.5971197,75.03661875,177.24728,74.70109136,176.5487664,74.06207999,buildings
164.5530571,81.14040347,162.2880775,79.44548067,156.6275924,76.19839514,buildings
166.1549707,85.28196428,164.6126428,83.38649933,162.3971787,80.74043348,buildings
186.5520398,63.28071423,186.3571026,63.1123638,185.4315952,61.72528655,buildings
172.965639,81.70764099,169.9869205,80.01962683,166.2211881,77.98555004,buildings
212.2913209,90.71386607,211.3306481,92.25488119,211.3481034,92.63148958,buildings
195.3033957,66.48679384,194.5954308,64.81479499,194.3373915,64.21771335,buildings
169.9809455,80.50286838,168.3715643,77.66862014,166.9867969,74.72338973,buildings
160.6519535,71.27589699,159.0384564,68.7902304,158.1379681,67.36380031,buildings
212.4642756,80.97921714,210.8254251,79.59399339,209.54212,78.87075982,buildings
204.0094489,86.03238974,203.4056732,85.63452939,203.0012439,85.46120909,buildings
195.8437839,86.86397202,196.4473115,90.9628452,196.6002742,93.07357318,buildings
196.8223554,93.49329382,197.1659083,94.44021801,197.2889415,95.02567262,buildings
136.2082497,94.17450858,112.9839412,87.99927174,109.8481053,84.13292921,chaparral
140.8938004,101.6577061,130.5423042,95.58535817,127.761886,91.76238647,chaparral
135.5711895,101.4710863,118.0522872,96.98719262,116.2503219,94.11911513,chaparral
137.8371579,103.5006428,124.6517857,98.58961172,122.2511867,95.30545541,chaparral
138.5748261,102.8358137,123.833537,98.09864526,121.4685912,94.91518128,chaparral
150.5870777,93.96065749,144.8168148,86.9594983,142.6477181,82.50720454,chaparral
159.1065441,87.19610449,153.1933739,80.52476345,150.9538838,76.37041344,chaparral
143.7094965,94.44902798,129.9271154,86.7794982,126.0611439,82.12942916,chaparral
134.2834367,89.96808107,130.4330364,82.81449643,127.3996294,78.26074052,chaparral
132.8625813,90.35319925,127.5438807,83.69757245,123.1269882,79.47599692,chaparral
131.6681818,92.47135114,124.0922614,85.17389468,119.3745594,80.70933476,chaparral
130.3793388,89.60034569,118.3762337,81.19586868,114.9079163,75.67237244,chaparral
138.3224521,95.99311904,132.1706416,88.71113746,128.5967017,84.46150822,chaparral
133.1489766,91.9298563,126.1858955,83.76421683,122.1495949,78.74788974,chaparral
131.357408,96.46898595,121.0272431,87.79329971,117.865525,82.47208101,chaparral
130.4397214,96.19639249,118.9238489,87.97111275,115.6707937,82.88131966,chaparral
134.7877382,96.14863755,129.7216125,88.10860501,126.7282778,83.11488357,chaparral
133.5294118,94.08052789,109.8743012,91.60292907,103.8466583,88.8533487,chaparral
132.8830043,99.77873903,113.856122,94.50636253,110.4735901,91.2687474,chaparral
137.5366564,87.31335277,134.3463461,81.11035295,131.1009781,76.95435374,chaparral
133.5090395,92.42485957,128.3761306,85.1528006,124.4114523,80.73320648,chaparral
131.0221169,93.45601369,113.6811951,86.97247448,109.7317881,82.88064289,chaparral
133.0170524,93.73873948,117.6428268,87.4831805,112.6242312,83.52857475,chaparral
145.4601546,79.95760545,140.8238373,75.54293097,136.2476155,72.11446414,chaparral
149.3459762,80.97037632,145.1792504,76.05012208,141.0648079,72.28667572,chaparral
132.9315752,93.01367471,115.3034481,87.31648205,110.7314283,83.19228341,chaparral
133.3252533,93.34899318,117.8783061,86.78287014,113.607269,82.48867394,chaparral
131.6187737,95.49143112,121.6759883,88.06958365,117.7580354,83.28277458,chaparral
132.5376363,90.67274352,127.4259799,83.75096249,123.706193,79.14660954,chaparral
134.0934469,85.31788856,127.7754039,79.37249902,122.8317096,75.17404705,chaparral
134.8952688,84.87803841,129.7288958,79.13300674,125.3629907,75.01003463,chaparral
135.2240022,81.1302227,128.3330584,76.00473375,122.8283777,72.24479114,chaparral
137.494665,84.25005478,133.6331277,78.35285626,129.9259694,74.14744527,chaparral
132.5692964,88.25632041,112.0800299,80.95322476,108.5404293,76.29647061,chaparral
131.2448172,97.82750296,126.5497797,89.18300503,123.6657955,84.00412339,chaparral
131.57331,99.80372088,128.3971176,91.99600385,126.0852998,87.10435271,chaparral
131.1769496,101.3095336,125.364695,93.51352353,122.500157,88.74261373,chaparral
131.1595531,93.63350794,118.3462235,87.25274679,113.7580048,83.00394391,chaparral
134.7971801,94.33442387,126.4299968,87.4893766,120.9149505,83.50567963,chaparral
137.8370605,97.3003285,132.321518,91.0281859,128.1372999,87.33362536,chaparral
133.502011,95.8353035,127.666469,88.7304718,123.3952964,84.74711523,chaparral
131.7336884,95.22138896,125.5867769,88.53339279,122.1856638,84.3111376,chaparral
135.5609559,90.46065877,122.7131992,85.00825482,117.0156193,81.40428794,chaparral
132.7883862,103.5666522,124.3993266,97.13436349,121.0137009,93.5541101,chaparral
134.3929435,97.94017744,126.9769346,90.99317862,123.1188903,87.02241053,chaparral
130.7519664,93.71608858,115.8747326,85.92769896,112.006792,81.20983183,chaparral
131.0771423,96.6088814,120.0124401,88.39027958,116.5016576,83.22160272,chaparral
130.8359454,95.82364987,121.6764801,86.84461402,118.1907816,81.41548345,chaparral
131.130279,96.29966044,121.2269778,87.47500465,117.6889765,82.14896384,chaparral
136.3279352,83.47075736,118.9647136,82.59529099,98.91182219,80.22077848,chaparral
145.4969168,78.74720332,141.850118,72.53290878,138.7289183,67.89008693,chaparral
142.5023298,80.42561446,138.1746286,74.93324322,134.3031874,70.77062343,chaparral
137.2416489,81.12005503,132.7029302,75.54791012,128.5431502,71.23009849,chaparral
140.3165122,82.13598118,137.1064177,76.93328476,133.8296759,72.77091081,chaparral
150.1073093,81.14509213,147.3767668,76.46636631,144.5688463,72.58758788,chaparral
134.9972596,86.01133514,129.112581,79.34025273,125.091032,74.89203999,chaparral
136.1247089,83.44174854,130.686662,77.86499219,126.1906649,73.81732324,chaparral
136.1955778,84.46340593,132.5437023,77.64300508,129.2634197,73.07117192,chaparral
140.4470315,85.74988805,136.8891101,80.39741645,133.6817862,76.53774377,chaparral
130.0233645,93.60270431,116.9178457,86.72203966,113.1251313,82.32519866,chaparral
140.4097997,88.8608487,133.4648012,85.06300417,131.0475222,83.09309563,chaparral
142.4955589,86.64978601,136.3456315,83.45155956,134.2954416,81.90825873,chaparral
139.1538993,88.88362956,134.5244135,86.15701608,133.3410676,85.09549857,chaparral
139.2688518,90.46714583,135.1088265,87.3747829,134.0909661,86.18637257,chaparral
143.0596856,86.21150704,137.9215702,83.14326113,136.667378,82.06467629,chaparral
140.4498613,98.26049841,135.8521219,94.62054494,134.0364482,92.60129564,chaparral
139.7561955,96.51694246,135.7187131,93.59313834,134.5336198,92.33594515,chaparral
140.1813507,85.8465848,135.8713899,80.68578621,131.8857662,77.08954206,chaparral
137.8828452,86.49181506,131.2668057,80.50192948,126.58479,76.62060601,chaparral
141.5499851,94.3298554,133.4340253,88.52548303,128.9555316,85.00953478,chaparral
136.076751,94.35229258,129.5598196,88.10126842,125.7755642,84.16534598,chaparral
140.9643929,91.57353104,138.0996615,87.61335793,135.1677602,84.46716169,chaparral
138.098269,92.51615976,132.5214824,87.60607549,127.5891469,83.87294829,chaparral
142.0513101,89.75076315,138.3212492,85.39687751,134.3417854,81.743067,chaparral
146.3680285,88.42501525,143.5281594,84.62755027,140.3434771,81.37473894,chaparral
131.9229505,94.96329262,119.7528051,88.95439042,115.1629485,85.04652918,chaparral
132.8189185,87.91302289,120.2487512,81.79745267,114.2713779,77.84210082,chaparral
138.0461889,90.13482604,130.267964,84.81665272,125.3760952,81.21651663,chaparral
135.3968099,90.59046107,124.6166174,85.77757614,119.2115154,82.50602136,chaparral
143.2530335,91.07622717,137.9790768,86.05913787,133.7270889,82.47774625,chaparral
136.408867,90.14673024,130.1998838,84.76520407,126.2945574,81.23271143,chaparral
139.2001962,94.32936442,131.7385622,89.41826662,126.4254365,85.66323718,chaparral
147.6120546,89.62956397,143.5145619,84.66176618,139.9688095,80.7854273,chaparral
146.5258848,95.55389135,143.4018627,91.02465795,140.3863209,87.2182092,chaparral
140.8359978,93.34540984,135.0901851,88.75897587,130.626448,85.26612984,chaparral
143.351797,94.01899644,139.6117923,89.52949512,136.1829166,86.0442604,chaparral
140.4632206,85.21325372,132.4628914,79.38362215,127.7946025,75.47737408,chaparral
144.7792812,86.36826286,137.8271328,80.94947039,133.1464029,77.18586227,chaparral
134.6933781,95.89393495,119.9477437,91.63642095,114.2154166,88.3749886,chaparral
133.8937973,92.36775883,117.7681149,88.29198348,111.5447496,85.03798497,chaparral
142.4770866,89.09979759,133.4494022,83.68362567,128.0984293,79.77865135,chaparral
142.6619739,89.62534585,134.0898467,85.2853144,127.7462492,81.8537019,chaparral
134.1290184,94.27195573,123.0040787,88.34118254,118.466469,84.40663237,chaparral
134.8186425,91.32298361,121.4720142,85.43407026,116.6681684,81.55260043,chaparral
137.2091571,78.70172327,125.6265277,73.98441066,120.2056248,70.82982192,chaparral
142.076648,86.45195738,137.9328875,82.10476618,134.2418863,78.79575559,chaparral
140.9087689,83.02417807,135.2630731,78.11134671,130.975762,74.64877281,chaparral
133.0250792,90.53439693,128.8273786,86.07843536,124.8607296,82.68616394,chaparral
147.3700861,88.72021474,143.7696508,82.95705026,141.020434,79.16012742,chaparral
143.6294812,89.46862886,136.8419939,84.03956382,132.3550305,80.37263766,chaparral
158.4052272,60.65174939,151.2991718,56.65608985,148.6016381,55.1264576,denseresidential
161.6975871,65.30288359,157.3739923,63.25165806,152.165514,61.44301409,denseresidential
167.2128847,66.18403133,163.0792718,64.14450418,157.2337596,62.16315463,denseresidential
165.646882,68.11867213,160.2435125,65.56916524,154.9248984,63.61231484,denseresidential
164.716424,68.42564427,158.2726167,65.29926608,152.7026765,62.97431772,denseresidential
161.9176407,76.69762778,153.3608615,71.29841021,152.6644615,70.85471858,denseresidential
158.2034045,67.68894438,151.8352765,62.01932735,149.5007127,60.52648181,denseresidential
158.4553198,74.84283029,148.4366089,68.00136427,146.7102042,66.54996407,denseresidential
153.9648319,60.87952857,144.836502,57.2020181,141.8762922,55.86143056,denseresidential
156.4878585,60.90231202,146.8122754,56.95520246,143.3498029,55.40831886,denseresidential
158.9414483,63.50699749,152.6075423,60.14713557,150.9405819,59.27071353,denseresidential
174.9707963,62.01512926,168.2970641,58.93538098,166.3741521,58.01243859,denseresidential
166.9717453,65.99161648,160.4273097,62.41716972,159.3112925,61.84983697,denseresidential
170.990972,79.37871361,167.7779005,77.91256373,167.3763145,77.70609709,denseresidential
177.5054899,89.18683112,158.0902303,82.65030387,153.3481517,79.41041339,denseresidential
180.7380365,85.98522167,167.7685549,81.32835464,164.3416417,79.39529422,denseresidential
165.5567098,64.34923299,158.7087601,58.09527657,156.049264,55.5051566,denseresidential
176.5667422,72.67937935,171.9433125,68.8111518,170.1530986,67.53281761,denseresidential
165.2611979,64.76190476,154.9882948,59.52074904,151.5715222,56.8179837,denseresidential
148.0915938,80.88738977,137.1517272,69.733946,135.7120842,64.86923095,denseresidential
188.6131777,63.74473511,181.5136115,60.7311352,179.9167714,59.71189171,denseresidential
189.189191,60.73596796,167.1451821,57.6928221,160.1031491,56.13504141,denseresidential
194.7704188,71.50241418,182.4660078,68.55922877,182.0496857,67.89632941,denseresidential
189.6494952,58.91783504,177.4695544,54.49343755,173.0427512,52.76521416,denseresidential
182.894008,52.72863458,174.3588575,49.96688235,166.9907681,48.21844739,denseresidential
175.0866373,46.00934359,168.4131393,42.61302941,164.4248118,40.87080543,denseresidential
160.0007642,95.82154682,146.583352,89.86197091,143.3585263,87.18508832,denseresidential
166.1344685,89.88487099,150.1955618,83.50197559,146.675631,80.86323923,denseresidential
161.5064271,91.56331545,147.7166296,83.90694821,145.0125035,81.14288083,denseresidential
156.5967069,96.90393754,147.6751539,91.27052908,145.2112051,89.22368763,denseresidential
165.9625,81.43950017,149.3955331,77.34819834,147.3490656,75.85484651,denseresidential
163.3001705,86.34359255,147.6511533,79.80016867,145.859447,77.50611202,denseresidential
183.0867775,78.51041374,176.996199,76.52769784,176.3666718,75.95878258,denseresidential
143.9295986,77.40991444,141.5969301,74.33218591,137.1712605,71.68821136,denseresidential
141.8535584,73.78936194,138.9680336,69.29808947,135.443488,65.75865056,denseresidential
164.0521096,77.49670738,160.6622887,75.02571557,153.2611546,72.20814986,denseresidential
163.4682694,77.22035562,159.7891503,74.38738014,152.9881798,71.62154908,denseresidential
166.0535839,80.87084053,152.1108447,74.83710436,142.4526002,69.49253805,denseresidential
163.3724282,80.24010374,150.3572593,72.72721982,142.4779964,67.22019104,denseresidential
142.7957273,88.33781886,140.1471002,82.93803259,138.167629,79.56517443,denseresidential
162.6850031,87.77615807,162.0302369,87.75523031,161.0007674,87.43249212,denseresidential
171.8051948,82.40566079,169.6706758,81.98535164,167.3529375,81.13160658,denseresidential
162.4691882,79.38278269,155.5690789,76.63882839,149.5862974,73.67302287,denseresidential
164.8647055,73.94481554,163.6313211,73.51735268,160.5222933,72.46686498,denseresidential
169.8400077,59.40694364,169.6633027,59.61211877,168.5730039,58.64310791,denseresidential
170.9228021,58.08876332,170.4056036,57.82749055,169.1374531,56.62566108,denseresidential
152.8262388,75.79959574,150.8651206,74.63456721,148.4500299,73.3836991,denseresidential
150.5144223,78.7816468,149.7307236,78.24737366,148.2305394,78.13339762,denseresidential
154.2665733,90.07752806,153.1396745,89.33424803,150.7386249,88.01863283,denseresidential
158.3284609,88.05309136,156.7598047,86.9636125,153.7064425,84.73588399,denseresidential
145.488927,99.97284053,139.2742467,97.27421699,139.2895689,96.49660641,denseresidential
174.3696771,79.66258868,171.4063884,78.69642147,171.7959167,78.91702452,denseresidential
160.8538572,66.17571389,158.8721936,63.91290025,158.8470269,63.82429174,denseresidential
166.8889834,73.12162723,165.0935943,72.27052647,165.6222959,72.97023042,denseresidential
171.3084336,72.24866584,169.1076732,71.20265031,169.4470782,71.47007873,denseresidential
168.3644074,73.79145411,166.0504351,72.79432146,166.5043308,73.3809075,denseresidential
166.701301,79.90445336,162.9478887,77.38236452,163.6547629,78.53568205,denseresidential
173.4311433,83.85182406,170.4107568,81.87796181,170.9857226,82.89288038,denseresidential
178.241191,79.96088813,175.8995,77.53371185,176.068297,77.68027521,denseresidential
178.934741,75.37950304,177.2318276,74.23981835,177.6153154,74.59478411,denseresidential
166.3855878,72.955166,165.9586328,72.68209204,166.3157669,73.36758914,denseresidential
170.9320577,76.29773397,169.4261984,75.67153823,170.0557849,76.47725069,denseresidential
157.2348333,82.97018261,153.2535754,79.96056996,153.0967614,79.84471314,denseresidential
167.253955,87.6254697,164.1672464,86.76097719,165.8492533,88.02704819,denseresidential
164.0286946,74.23525526,160.5175837,70.99528065,160.2278883,70.52954459,denseresidential
160.7332176,76.53828695,156.5261836,74.90210096,156.5444308,75.10002373,denseresidential
154.9127563,81.52521558,150.1770728,79.77280575,151.2736601,80.40056814,denseresidential
159.9846312,77.2390082,158.5335903,75.84393202,158.9539501,76.49414794,denseresidential
170.1839572,77.87477627,167.5700603,75.64061395,168.1334455,76.46035803,denseresidential
145.4827586,81.28354117,139.8222619,78.35874785,139.5804644,77.86420128,denseresidential
153.3099409,81.14535608,149.9242398,78.55824832,149.7188959,78.20369624,denseresidential
173.5303741,94.95158254,170.7919471,94.93966882,172.507141,96.39048556,denseresidential
172.2917208,79.92397311,170.6382806,77.71844996,170.9174701,78.5225516,denseresidential
159.8343863,74.73610956,159.266872,75.31834929,159.6958879,75.98598281,denseresidential
173.0745401,77.53418267,171.8449749,76.71798887,172.2114257,77.45645296,denseresidential
167.5433203,86.24275348,166.3766387,85.33253733,166.4470755,85.64137979,denseresidential
181.2647274,90.84171303,179.7618133,90.2835469,180.030401,90.59884496,denseresidential
177.7525192,82.68503149,176.5729714,82.32009028,176.7619788,82.55046481,denseresidential
173.2956435,80.97237483,170.0710039,79.55443164,169.9991593,79.52219208,denseresidential
180.9957493,74.88052528,179.2956082,74.04650108,179.3938107,74.28340057,denseresidential
145.5890171,78.03343632,140.3918929,76.03571017,127.3053836,73.00714664,denseresidential
146.6345158,82.05364207,137.2998946,78.22381253,127.8709687,74.41719134,denseresidential
167.0267594,73.56371462,158.3631874,73.09695323,160.8808745,73.31092761,denseresidential
161.0379548,74.25779496,152.2851548,73.73588996,154.6571662,73.95716387,denseresidential
163.9303224,90.72720655,159.0388287,84.5395479,156.4134511,80.84969814,denseresidential
163.9487778,88.23979953,159.3307354,83.77542988,156.8071704,81.3550169,denseresidential
178.348309,68.28366617,178.2945531,69.28165215,178.0355558,69.32760398,denseresidential
151.8291664,79.84177446,147.8418396,77.890151,144.9183349,75.89631778,denseresidential
142.9216005,78.87315236,141.2201209,76.87756246,133.9454248,72.03930793,denseresidential
140.5831987,79.90361155,138.8260042,77.7969494,131.1292557,73.55139817,denseresidential
