B1,B2,G1,G2,R1,R2,class
94.79217376,165.3892147,98.96837969,150.0163993,108.4236795,144.436938,beach
91.2941432,171.3493537,97.19201964,151.8500211,115.6449933,142.9566358,beach
88.7613143,152.283957,94.80323037,134.7021741,110.0981983,125.71279,beach
99.28548286,158.8702155,109.2415137,149.8881481,130.9477318,144.0413184,beach
89.00550976,155.173848,95.60431826,140.3775649,104.6750953,133.4564488,beach
89.80892903,158.249941,101.0936444,143.4921815,113.2749197,137.4207607,beach
95.25824283,163.5448274,109.6720266,155.4411972,132.6845315,152.0357542,beach
83.2690576,160.4624107,94.1141705,141.6728581,110.4555947,134.2881039,beach
115.4728761,158.5894994,118.2703852,126.7552565,120.1746419,117.820808,beach
112.0337306,166.1450544,121.6449592,151.3941007,127.7890188,147.1158964,beach
117.6033153,150.8974945,122.1543992,144.0907054,127.0857295,142.3740299,beach
111.5029854,145.5739878,114.7826359,132.0290418,115.7111533,128.3067312,beach
114.4497515,150.2203103,116.8437778,133.9637424,118.1620253,128.5613081,beach
112.9935271,146.4857969,118.1214744,139.561841,121.4457501,137.8264767,beach
111.3943721,144.5630615,113.5453963,134.6513792,114.8125454,130.9821804,beach
136.5351896,166.3304374,136.2368042,153.2472158,136.0245723,147.970446,beach
131.2055713,166.593539,134.4156379,147.9480891,135.8785812,142.005913,beach
136.3142472,155.2118981,135.9072711,142.1438782,135.9888854,137.3491655,beach
135.7945483,170.9391451,137.4797574,147.3259678,139.0642943,139.5655712,beach
172.8518011,187.8803168,176.3349263,189.7680162,166.2142039,192.9667429,beach
179.3029909,187.6766419,179.6996315,190.3593567,170.5841998,193.3591518,beach
177.9378773,192.3126409,180.59147,192.7399226,170.8631951,194.2387666,beach
148.2613198,161.0633912,152.2040011,166.0716393,150.922005,169.2260199,beach
169.7271051,190.1690271,175.8463691,188.6890828,170.0953816,188.4631945,beach
178.3119191,199.7915553,182.0491344,195.4718299,177.125983,193.6451631,beach
158.9811264,192.1228854,166.8324971,191.1570923,166.3637889,190.3023682,beach
153.6964832,177.8725385,157.5230959,182.7030713,169.1479729,184.7357906,beach
154.1031927,168.0987184,158.3861403,174.3082324,159.8560797,178.2606455,beach
151.4624921,170.3453514,156.2912247,176.7849747,162.6090347,180.3858478,beach
167.6477424,170.8508302,171.2629378,177.8365691,168.4971132,182.1304608,beach
157.7363934,169.6285753,161.7379457,177.2891749,167.9995234,180.7923416,beach
151.5325967,165.5059416,156.6718881,173.1333419,165.9766161,176.3814006,beach
109.5815072,194.1845747,111.1991404,184.2039995,126.3208385,176.380225,beach
105.6793483,182.8346585,106.4910349,173.3906619,123.0765336,161.3717118,beach
103.8479891,205.5762339,111.1493457,170.0439271,120.8527922,155.4778587,beach
105.4862712,212.6985513,125.9044458,185.3633899,135.2429217,174.9780838,beach
106.566907,208.8733338,110.3778468,184.0187783,131.9352221,169.2819405,beach
104.1730599,199.4164379,109.1062057,189.6718803,157.2629942,181.6467788,beach
153.2222222,173.6455574,180.3823138,179.9262241,184.9810926,182.7321188,beach
151.2448276,166.974098,175.2364563,173.8764739,179.0692724,176.5722911,beach
158.0873984,175.0231689,174.2288428,180.5707462,187.7661759,183.0543,beach
166.795,192.2298886,206.6440473,195.6818527,199.3336702,199.4766845,beach
151.0273723,183.5209577,196.0986951,188.0974798,188.9234291,192.0359919,beach
149.3798978,181.369105,186.3031342,186.2755871,190.076531,189.3418502,beach
113.5675804,180.0568897,114.1223108,181.8150566,163.2790665,158.1833085,beach
114.6290039,179.1866556,114.9138139,182.6686848,164.2787958,160.5264458,beach
114.8422128,179.9915889,115.0688743,185.1543841,169.4753263,163.522901,beach
112.8229576,176.4855283,113.9437709,179.2168183,163.3570807,155.3564539,beach
112.0827179,180.1861922,112.188931,183.1920368,169.5508471,160.0188648,beach
116.759656,182.6351497,117.33956,189.7919055,180.949706,170.5034213,beach
113.5471805,192.6121204,114.3326578,169.7275261,147.5401992,146.2970754,beach
114.3052836,191.2425265,115.0279388,178.0763478,159.4317168,158.3507512,beach
218.3532691,171.1420645,212.9326428,183.8415296,182.0133601,189.5023253,beach
119.1688144,156.0363526,122.7492752,159.1864777,137.2254727,157.7749655,beach
112.0373877,140.6515752,115.3876116,146.4143521,136.2885011,144.0310914,beach
129.3414428,149.2502328,132.8599203,157.4545743,145.6313741,159.7160619,beach
137.9099449,154.8488463,140.8989163,161.8324059,141.9356541,165.0055006,beach
137.9666606,148.9878344,140.6624499,157.6666381,141.9925318,160.8076819,beach
141.8937698,145.7531272,143.9256495,154.2597416,140.2607435,157.7000007,beach
44.52644088,117.0789676,41.86624637,120.7810482,56.99882574,120.1903074,buildings
42.09915113,116.4979948,46.19420601,121.4300628,70.06446161,122.8586142,buildings
74.6578029,142.6009803,68.24217351,146.5035772,73.21375247,146.2732084,buildings
39.27209811,106.4298875,41.46967377,107.972566,51.20264517,107.1442965,buildings
57.58607857,140.2185552,59.14601791,139.7153731,79.27928215,136.0223852,buildings
32.28570248,107.2983756,33.72853642,112.4316975,45.91807902,114.4767141,buildings
62.17914407,126.4583917,54.3398897,128.1560351,57.45278612,123.7524089,buildings
68.94732714,127.0581063,57.22822812,133.4450384,59.98749849,133.6119112,buildings
40.08228946,125.4378114,40.42046259,127.3055182,56.18937057,124.8502809,buildings
34.13617143,122.6506601,36.52994083,127.3384821,49.37955995,127.3629878,buildings
40.61133643,125.0078662,47.58108174,136.7313774,76.70786253,141.1809022,buildings
44.40497983,131.2920751,47.78756576,135.1957299,65.1121917,134.7499984,buildings
33.40621659,110.5949977,33.86017784,113.7891663,54.10068185,111.7800028,buildings
32.50056465,116.096091,33.68589519,119.8206762,40.30849169,119.9109365,buildings
38.75127739,121.8090352,38.78332125,128.376557,62.67067613,129.3383189,buildings
48.68933824,131.9070694,45.91063167,134.960347,49.16584866,133.3335741,buildings
40.66275688,116.3439696,42.48885701,125.8779145,71.35820074,129.2224167,buildings
52.83862255,122.1084041,53.63776203,126.3930239,77.37138571,125.4624103,buildings
27.38497698,109.8935441,33.52380233,117.8471062,65.75735775,120.2243044,buildings
28.2746114,105.3002645,30.16699612,111.6122788,38.78239557,112.9708382,buildings
60.32699895,148.1655402,62.13663994,153.2674172,68.92913941,153.6704077,buildings
45.94072696,133.5532909,45.44618694,136.5697807,52.94029155,135.0018166,buildings
29.51820839,101.6161469,31.48754681,107.0963591,50.10835832,108.4313518,buildings
51.79309658,135.135563,52.61717172,135.255914,76.18296465,130.9734599,buildings
53.67471634,128.2215766,56.1901366,129.0266643,71.17140299,126.8218174,buildings
91.72806308,155.6307239,84.78969521,153.7996051,80.24512722,152.1945246,buildings
84.1963454,178.2866549,81.16258552,180.1251035,87.07652271,179.7040528,buildings
73.78244845,140.9451322,75.65739683,143.9923198,90.63346941,145.2735199,buildings
64.08707608,150.3606323,57.90744218,144.9877422,73.73416016,139.5377639,buildings
94.18425045,153.4113751,95.53473043,158.5518084,116.7977518,160.6235394,buildings
87.42232096,173.2821057,75.11025137,177.6935145,86.22008242,176.9796226,buildings
70.52000351,153.3479441,66.98643572,160.7385171,84.57049848,164.1096495,buildings
87.69736698,163.1729245,89.16026428,169.70635,106.0425069,172.5925378,buildings
106.3110872,171.0799461,111.4616913,180.8501238,154.3811704,185.5696645,buildings
110.987318,123.6464793,105.3041072,119.8239505,101.9080418,116.467638,buildings
88.73793241,139.3358891,84.1885622,134.5737799,81.88006688,129.8358279,buildings
57.87423507,164.0964945,57.58925363,164.0318692,71.33424066,161.8532043,buildings
63.53795911,166.1507061,64.74599553,172.0034673,77.28438641,172.9093668,buildings
63.83746591,152.1258603,62.76596586,152.4671262,71.99665633,151.9955806,buildings
54.69041033,160.9617684,54.16083916,163.546259,75.99977448,163.1602579,buildings
54.68141328,142.0063103,55.21340709,143.653564,70.59925602,144.1353445,buildings
76.92188032,159.2065648,76.63889392,159.5406069,81.81812579,157.0561049,buildings
69.70147382,143.9211147,68.05909006,148.4583633,79.06953093,149.584348,buildings
70.28792192,156.827708,70.69980586,163.5066148,84.64087477,165.036017,buildings
60.94049321,158.4066318,63.19489672,163.5343855,82.66064207,164.108301,buildings
50.69210174,188.8868786,65.40862096,184.5318505,73.05818343,185.1122003,buildings
42.11816505,143.6289823,45.97405729,145.1205884,55.12579388,145.2100662,buildings
39.97652232,135.2845795,40.04079627,138.318178,52.66543108,137.5453431,buildings
37.36651228,155.0132919,40.85485453,159.9249218,52.99076476,162.2842532,buildings
76.86646939,171.8716009,75.1119249,170.7065034,76.59003398,167.0838872,buildings
85.86265961,174.6123131,83.82014052,176.4981718,96.38940587,173.874676,buildings
54.12402604,173.7933128,58.68280224,177.6350979,106.0209671,178.0572281,buildings
132.0022316,215.0549476,143.443132,209.1641968,142.7290168,206.9000268,buildings
66.79809155,143.7317422,66.7578105,145.8315548,75.73693238,144.4456387,buildings
80.1619694,161.3975493,80.27208577,156.2066077,83.27774119,151.3546729,buildings
128.4426024,198.1987145,125.2416579,196.9486947,124.81234,194.6887317,buildings
73.73939567,136.3946407,71.80880525,144.3039247,99.91154982,145.6754383,buildings
72.86097307,133.921822,72.47838966,143.3398183,106.6592954,146.2024593,buildings
99.08685693,176.1607031,96.57535074,171.2026189,97.74124988,166.9214116,buildings
78.66257254,169.6656831,76.61244037,161.5139024,75.81270096,155.1656607,buildings
78.68980115,156.24999,78.13347031,154.9809583,82.88527979,154.3172425,buildings
110.0151908,175.9387062,109.4456691,177.468929,116.0171404,177.4741012,buildings
94.50510055,183.4971166,96.71276637,175.4547783,98.930517,169.802836,buildings
86.72539546,166.4264653,91.21490637,165.3161724,105.1877938,165.1257809,buildings
116.248666,168.5446107,106.947464,160.6883767,113.8343264,152.9236951,buildings
133.7740152,137.3786327,126.5274411,131.7497328,124.5840563,119.3076622,buildings
74.05360579,147.8795751,77.92357057,143.4412082,98.094413,139.4198504,buildings
65.33418666,140.7299772,67.39152654,134.2042483,87.8094572,127.0346991,buildings
87.57880383,182.7427917,84.10910572,178.0871798,98.62794289,171.2713879,buildings
123.3330723,190.6720786,114.2053846,189.8702327,110.1946811,188.2916302,buildings
119.3624879,159.1386281,105.3582556,158.0982272,104.4400369,154.8311163,buildings
74.05336626,100.8608221,61.04883975,100.3993003,62.41490029,97.39765127,buildings
89.08604342,144.4808944,80.9200537,144.6091258,81.40182036,142.4097122,buildings
116.931346,136.1640825,99.0836308,134.8950809,95.35951031,130.639832,buildings
114.6082431,142.1883655,101.8406483,144.4107319,99.40679355,141.357633,buildings
89.49151112,141.3355262,84.42919805,145.0217107,96.58735973,144.4981259,buildings
87.63806763,146.1250136,83.01462629,147.0165938,89.98980784,144.9980579,buildings
94.92261689,123.4822752,82.12623434,126.0472051,86.39249574,124.9221263,buildings
61.11020664,148.3564714,59.86836631,152.0522097,68.0966277,152.9393973,buildings
73.20051607,163.1419756,79.39925525,167.5973194,92.65880073,170.7312221,buildings
65.5812755,130.0973996,64.56427432,131.7931624,71.90129287,131.927737,buildings
26.99704766,116.5301696,25.14016886,115.9936233,27.10225146,112.9894295,buildings
43.63486607,154.903653,40.31514437,154.5166214,39.20527437,152.1513189,buildings
99.48732577,149.3997175,86.09874157,151.8738215,81.04034468,150.4702563,buildings
23.6059044,168.0620776,21.97994408,170.0068656,21.27290187,168.1424921,buildings
100.1045254,128.8647184,91.2683996,117.8049041,87.17153396,112.417724,buildings
143.6714912,164.9891427,129.8418749,164.0696418,124.8359025,161.7741852,buildings
76.03085275,148.5925008,80.52195057,141.3288521,82.64505683,138.6938459,buildings
49.23766094,128.7278889,54.33158303,132.7134862,66.14761918,137.7552473,buildings
67.3057533,142.9504099,73.55747607,145.9728617,79.06807574,150.076306,buildings
58.69865265,154.9826085,68.55260516,154.3241655,67.9092693,156.2017942,buildings
60.9040109,139.8315359,63.34002726,141.0729768,71.68428947,144.3241544,buildings
100.4900269,202.5606223,106.0017005,194.8906829,122.9031281,188.1849173,buildings
60.73536505,179.7151594,64.12316052,184.5821752,88.50587139,186.0179056,buildings
56.00185486,158.4797399,61.88774087,164.7556998,80.59469483,169.2427427,buildings
58.75258534,130.0281202,58.74240292,133.2249502,77.49263828,134.1442218,buildings
93.4462413,188.2991969,86.00424264,190.2139817,102.6431937,188.9880427,buildings
140.5333045,176.3824058,125.0227973,181.651159,130.9876186,182.3623396,buildings
128.1140365,190.6539404,115.0275053,189.0439117,113.675014,184.9997653,buildings
138.9006832,187.0290617,125.7317615,185.9215409,124.0377035,182.348525,buildings
43.04836657,102.6104863,61.98587457,121.6270822,110.8489626,130.1833111,chaparral
61.95426027,122.400066,79.88266315,142.3453454,133.0143998,150.0794567,chaparral
70.38765957,110.7912834,76.32919295,127.7221724,108.5288954,133.1904234,chaparral
67.64342774,117.1355701,77.99936679,133.2170756,120.4868499,139.5301204,chaparral
70.28776129,116.7649151,81.00245549,137.6990427,126.4201819,143.4873048,chaparral
65.83330928,137.1536847,82.15371579,152.6654508,115.4073412,159.134855,chaparral
62.8593342,144.0769558,75.47786161,159.6274994,100.3238714,166.1478049,chaparral
45.67465904,116.9487129,67.89032364,136.6942761,120.0593717,144.5901064,chaparral
51.55996973,115.2301977,70.44265567,128.2942759,91.74098317,140.5688533,chaparral
51.97522247,105.943182,73.53403394,120.0275633,95.18366646,133.4016823,chaparral
49.26715177,103.5698916,71.53620007,118.4998048,94.36517381,132.3738495,chaparral
40.53765912,96.70666333,60.7602324,110.8035959,81.42440716,124.74733,chaparral
57.52633397,117.3236254,78.60527305,132.7932129,106.518965,145.9929311,chaparral
45.19546471,107.841212,68.0393579,123.4169943,91.9477466,137.8910765,chaparral
45.52436615,105.4667687,66.98879235,120.8111914,92.61879399,134.6143206,chaparral
44.34305556,104.3005452,66.09127629,119.508969,90.10409398,133.2952779,chaparral
51.01426457,117.9736339,71.01347788,131.3159936,94.27530949,144.0332426,chaparral
53.21851565,96.68630917,73.64379551,108.5684623,107.1353611,118.6965154,chaparral
54.73344611,103.934493,75.99221422,117.8538384,115.8690621,130.1526994,chaparral
51.9791581,118.6727847,73.00939641,132.534284,94.87748435,145.8107555,chaparral
50.59873565,111.0413272,72.91208137,126.1550799,97.4878181,140.0664452,chaparral
46.87135466,97.46418315,71.22263109,112.846279,98.44504867,126.1873373,chaparral
48.68313458,99.90245332,72.94578349,115.0255975,101.1984874,128.084338,chaparral
52.66213082,108.7726218,70.2988098,121.6312074,87.6018731,134.4482733,chaparral
52.72203996,118.4188679,69.98098514,133.0348281,89.23117555,147.7268042,chaparral
47.62764538,97.89092899,67.69577342,111.2533183,92.02171347,123.0565286,chaparral
48.16871007,99.57768851,68.21023911,113.7370395,90.69745587,126.0287028,chaparral
47.31394847,105.5985936,67.55741307,119.2739704,90.13246859,131.9659613,chaparral
47.51825932,109.2045009,66.30528118,122.0227439,86.02481465,134.1869478,chaparral
42.29379505,100.415813,63.9778031,113.4369846,84.30153948,125.5630915,chaparral
43.60348584,103.9484981,64.01314044,116.4758191,83.25775695,128.1709835,chaparral
42.31794355,93.95159799,63.81624075,107.4262782,83.09949894,119.5054775,chaparral
47.8751507,111.3540321,67.00718948,124.4989022,85.74026479,137.7172321,chaparral
42.63530236,91.78557785,66.21840178,108.150883,90.2701917,122.5372235,chaparral
48.92509593,114.5324546,71.14027149,128.9181993,96.4131723,142.9056014,chaparral
52.94519261,119.9112257,74.16808283,132.0120829,99.7187517,144.1856573,chaparral
51.20999153,114.6973219,74.33942238,127.9999028,101.3488551,140.7749283,chaparral
48.65681602,99.71909572,67.94332411,113.8745357,91.32317768,126.9261215,chaparral
53.00319353,106.9594997,78.43682701,122.8616941,105.782603,137.9098825,chaparral
59.04936367,118.6390886,84.17575487,133.0441342,112.2182856,146.095909,chaparral
55.0987285,112.9920084,79.75353698,129.7264972,109.2575053,144.8474882,chaparral
53.10297652,105.8510486,73.45776388,118.0797264,92.99544526,128.4694848,chaparral
53.81149425,95.51992817,76.91282774,108.8197764,97.27955855,119.9783473,chaparral
61.08429423,114.2508842,83.39944404,129.7183036,115.7230864,142.5715183,chaparral
59.18038948,112.8558024,79.68666422,129.1933163,106.9351348,143.1020163,chaparral
43.61358314,99.134758,67.93046339,115.4835825,95.87431843,130.0672512,chaparral
42.09142951,105.4741173,64.88642735,120.5354754,93.4475707,134.6518249,chaparral
41.74640314,106.8904441,64.99365127,122.7253124,90.98861276,137.8730366,chaparral
42.1177305,106.7058168,65.72447783,122.8493464,95.21590185,137.9682667,chaparral
51.09555985,84.3955969,76.5601173,95.31877586,102.2796113,104.966626,chaparral
44.58926192,119.1674823,62.07761698,132.2014011,81.13866154,144.7570814,chaparral
42.54506641,112.1481683,60.53694359,125.1584674,78.44121095,137.2671522,chaparral
39.34906152,104.3985552,57.85512234,116.9022705,75.68727082,128.8988199,chaparral
45.20840207,115.3338058,61.98041254,126.7125292,78.61617653,137.9245942,chaparral
53.88389135,126.7582826,70.76133944,138.0605121,87.22696926,149.7394409,chaparral
43.73718758,105.165255,63.57926527,118.3888587,82.24441869,130.5241748,chaparral
43.4579031,102.6980097,61.96615905,115.4212711,80.04661578,127.4282595,chaparral
45.61593643,114.8076494,63.32982556,129.2636864,82.520668,143.3620971,chaparral
51.85237069,118.1505795,67.88551097,130.7561379,84.89032808,142.3479698,chaparral
48.02047855,98.09895397,70.03411058,112.5817913,92.32651072,125.3638488,chaparral
45.52793444,109.5262051,50.90212693,116.4624391,57.89295007,120.4769912,chaparral
46.68454878,107.7352254,52.19882942,114.1668608,58.8951701,117.9785301,chaparral
47.31567164,109.14298,50.66456396,113.7563169,54.78183821,115.9612208,chaparral
46.14716981,113.9637274,49.20516705,118.5934664,52.88434907,120.6221159,chaparral
42.77704037,111.7920536,46.62926097,117.1416292,50.97589195,119.5313985,chaparral
69.19826908,120.4347561,75.05548093,127.4089667,82.66190994,131.7146465,chaparral
68.16977641,117.8503025,71.67937151,123.0210839,75.99531921,125.5821663,chaparral
55.31524181,115.5447362,71.9170766,128.7060376,90.63738114,141.3615252,chaparral
52.21099829,108.356306,69.64009818,122.6966407,90.0146649,135.8743447,chaparral
63.88550136,117.3205,79.90656927,131.9746596,105.8461867,145.7833245,chaparral
57.01054723,113.6704411,73.99083674,126.9608213,99.81313737,138.7800556,chaparral
64.0334275,121.0637272,78.03152676,131.338392,93.22535852,141.4573402,chaparral
55.98753247,111.6006593,74.97038969,123.1577324,97.0818691,134.4703473,chaparral
58.1165946,116.0897347,74.85450638,126.7637254,92.26717146,137.60757,chaparral
63.92429577,121.9663317,79.32245394,132.1931514,95.14798277,142.8935982,chaparral
53.76518362,101.8651623,72.91086076,115.2877202,95.51142712,127.3280444,chaparral
49.58024962,95.51076777,70.38904425,110.6768822,94.93726464,123.6412072,chaparral
53.42949198,107.1424494,70.00401528,120.5504835,91.1107735,132.507613,chaparral
56.7968678,100.5542416,71.41760609,113.178575,90.33454104,124.8761215,chaparral
60.28569256,116.9015417,76.81319277,129.5917326,97.38439117,141.9183858,chaparral
57.42952751,107.1334883,71.40922792,119.4406202,87.61324563,131.8434423,chaparral
58.24946159,113.201616,72.37659068,124.0956183,90.4774531,134.7480822,chaparral
56.44621053,126.8778464,71.02603401,136.8361319,86.90183497,147.1412351,chaparral
63.49158328,131.2090952,78.98399564,138.9503566,95.38701566,147.4402906,chaparral
62.05906433,114.3561226,75.28040063,124.6148771,89.82007776,135.182373,chaparral
64.70401211,123.9766384,78.05783282,133.5533988,92.88532869,144.1228197,chaparral
46.75524649,106.4244385,63.26380713,120.5662882,81.80176595,133.5416549,chaparral
49.45914793,114.0622189,65.97857766,127.7980932,84.74985592,140.320725,chaparral
59.06381192,102.2892533,74.19843014,114.0343956,94.96506183,124.4604694,chaparral
56.80888587,98.18499639,71.26139326,110.6956673,93.7107707,121.7946319,chaparral
50.95671195,109.1465259,65.66580781,120.6847305,81.93651263,132.3090714,chaparral
54.18758936,106.4075194,69.40055639,117.3807617,86.34815202,128.3747678,chaparral
53.28886989,105.5422171,70.12067682,118.308297,92.48626574,129.9814567,chaparral
51.18645418,101.0769646,68.51269849,114.672979,92.03281937,126.6097153,chaparral
42.12038561,86.74529641,61.19044289,99.10982162,79.66503921,110.405644,chaparral
54.69804638,114.6328655,70.20531842,126.2443352,85.77925282,137.7905265,chaparral
48.79414951,105.9189366,65.79301624,118.2764664,82.78858185,130.491627,chaparral
55.80373974,104.8694834,70.41656679,115.2787124,86.37486916,125.8801873,chaparral
59.56942418,131.0875377,76.79111365,143.923383,96.80920579,156.6041765,chaparral
55.31615896,115.331069,72.06157732,129.0433174,92.39402067,141.8057155,chaparral
27.64669374,105.5792405,26.45644168,108.2335545,28.46904032,107.1968378,denseresidential
31.07378062,109.1169972,29.84621354,112.0616287,36.89472678,111.8397452,denseresidential
27.58861194,115.5444608,28.78209282,119.3858627,38.55122411,120.1483398,denseresidential
35.63083407,117.0887223,33.8924561,119.0475407,41.35129395,118.2498078,denseresidential
30.26905208,116.318654,30.57547556,120.1488835,39.39966857,120.2575816,denseresidential
31.52093371,122.1615201,31.15142209,128.3841444,40.79981047,129.3988425,denseresidential
26.85098807,114.6205665,30.89326568,120.6720693,48.86729621,122.3800972,denseresidential
30.1453329,117.24393,31.32236125,124.534813,45.49244998,125.8974961,denseresidential
23.80589981,96.33963474,22.86809679,99.98693311,25.03995745,99.71841134,denseresidential
25.03340691,98.1687614,24.77936126,102.7702448,28.41029292,102.7921228,denseresidential
34.22163353,109.294386,32.23291361,109.6136431,33.74908677,106.3066106,denseresidential
36.55593898,116.5181362,36.74267251,120.3323943,40.76126933,120.1055697,denseresidential
37.84990366,115.6028299,38.68622202,120.0144256,43.93997531,119.7511975,denseresidential
46.02503303,132.5020033,44.18195926,134.3685105,46.43591828,132.6058033,denseresidential
60.39928331,131.3080938,63.19037703,146.4989187,93.2009667,154.989281,denseresidential
58.85483871,138.7627458,60.87670068,153.5804375,83.57461087,162.0352653,denseresidential
49.98330652,124.3988524,49.81677137,140.9298199,92.91291379,149.341726,denseresidential
67.23846083,145.8005299,63.43479137,162.3157928,109.5289922,169.1772574,denseresidential
38.15483642,112.7823337,44.5278599,128.9578971,77.87681111,137.952318,denseresidential
43.71729999,116.9717174,40.79589034,132.5759535,75.85920118,134.7893903,denseresidential
50.73474537,132.4502078,50.72721083,141.5685482,58.31361739,143.665897,denseresidential
48.03291548,99.57757981,47.62309991,113.5055456,60.76448059,118.2480735,denseresidential
59.7423732,136.3646855,60.51075504,149.2048843,73.57058326,154.3589602,denseresidential
50.51618042,119.7247612,48.33639722,133.1124929,57.01203735,139.2009892,denseresidential
40.81221908,108.6131684,40.22298809,118.5468145,53.45540817,121.3171343,denseresidential
33.35734305,102.9848811,35.00127845,112.8873894,45.06448683,117.6507316,denseresidential
55.92275622,128.4420485,54.9648362,144.670526,102.40045,150.5538708,denseresidential
55.86679675,129.4480188,55.05174229,145.3287973,91.7312252,151.4722975,denseresidential
57.3451417,130.5846989,55.19275893,146.5127367,90.0886052,152.2495464,denseresidential
63.59468051,134.6248596,62.1757309,150.1654582,99.28500286,156.4551668,denseresidential
51.84943099,116.0704552,52.33954538,128.8752578,78.26316668,136.6901489,denseresidential
59.25280853,126.3835886,59.65356867,138.3181239,83.60944502,146.8986172,denseresidential
68.29451138,148.4244385,67.73092264,159.6567612,84.69770084,164.4747334,denseresidential
67.60543219,110.0947959,69.25908667,119.8199483,91.01772246,127.7458466,denseresidential
67.30151035,108.5393947,66.62092903,117.9894666,87.54981152,125.6922486,denseresidential
41.87783467,122.4389525,62.40527379,134.6231682,87.41753601,146.6345527,denseresidential
40.43376814,121.9848734,61.67343919,133.8905913,84.68678873,145.7253193,denseresidential
50.18109997,107.9819102,64.10009261,121.8360567,96.24920868,137.6321054,denseresidential
64.41397093,110.6221805,65.36150425,125.5552936,96.65303103,141.2090891,denseresidential
44.02985994,125.4232118,56.78318755,133.9876562,88.50391703,143.5168379,denseresidential
56.14695545,135.2440873,56.80636097,137.7005531,60.0186137,138.4070218,denseresidential
50.93929616,119.7003902,53.74805086,121.0204887,55.37868017,123.6186274,denseresidential
38.41429816,114.7000095,41.18382496,117.65175,46.02879652,121.3250907,denseresidential
44.37324956,109.7043669,45.63907223,110.3106997,46.7647929,111.718311,denseresidential
34.00092858,118.1721177,35.09730019,120.9821328,38.54747793,122.841241,denseresidential
37.45058673,121.1797247,37.87904793,123.8654201,41.18950176,125.5259135,denseresidential
35.1350053,114.0495709,34.2424906,114.6919159,37.45620438,114.6223345,denseresidential
37.69181195,120.6681452,36.22494368,121.2863384,42.23195124,121.4141063,denseresidential
62.88898361,131.1375798,64.97444847,133.4766558,70.7971657,137.3064802,denseresidential
57.96830257,134.9094082,61.02770454,138.2453227,69.0199746,142.3103345,denseresidential
81.75371851,126.0434074,78.51161427,130.2263065,82.30746349,130.6689308,denseresidential
69.42463036,129.8121191,67.44393709,129.626758,67.39557753,126.6597192,denseresidential
58.11983447,132.9348478,57.02880407,133.2736884,55.90811486,130.9527053,denseresidential
70.2713536,131.3467228,68.80712132,130.2031296,66.45197676,126.7745882,denseresidential
64.30289795,131.0734262,60.84721446,129.8191909,60.11390864,125.672949,denseresidential
62.1719108,129.6431375,59.3951593,127.7772294,56.44287804,123.7627615,denseresidential
78.54093729,142.3837503,77.42485571,140.8755633,76.93808898,136.233147,denseresidential
85.44323391,152.3161534,82.19413154,152.2228927,82.6337724,148.4867887,denseresidential
73.76853129,165.4199839,69.3688459,166.8612339,69.21660886,164.5717183,denseresidential
70.99942545,156.7485612,69.46443199,155.3678006,69.02810425,151.9134931,denseresidential
67.55605072,143.8404481,63.23229588,141.0855228,60.50786462,135.786496,denseresidential
71.89599322,142.6298658,70.50052213,137.904678,69.56665905,132.1351919,denseresidential
71.74677745,130.2774015,71.93376104,132.0497534,78.0942265,130.0395242,denseresidential
79.83847477,130.2169827,77.25838223,129.8868597,83.35001388,125.1009349,denseresidential
64.12983764,141.5368009,63.13056586,144.9371508,62.77296397,143.2482268,denseresidential
62.2042651,120.1293257,61.00964291,120.4158114,57.90501358,118.0111469,denseresidential
65.38751725,116.1858265,64.39225408,115.2508379,61.49079322,111.7675608,denseresidential
68.89052581,135.9862607,68.16579661,134.2492831,67.70558505,131.4353952,denseresidential
70.34583672,147.061121,69.01548182,146.7361549,68.32203788,144.1198424,denseresidential
60.38170274,110.4976872,57.28575253,113.1745023,59.40236929,110.159237,denseresidential
64.62325885,125.7321689,60.99219011,128.5717248,63.03648168,125.9758229,denseresidential
87.65139343,149.9168615,84.05906521,147.7639359,82.67717241,143.8023358,denseresidential
85.44745947,160.9710208,85.93987301,159.978021,89.78564033,157.5407573,denseresidential
64.44594982,131.0868508,60.42831846,127.7007468,57.547201,122.9557927,denseresidential
72.23787134,156.5223622,69.10264857,153.3836218,66.69796739,148.9991824,denseresidential
84.66891167,154.4703228,81.80496258,155.3129419,80.70205296,153.7780151,denseresidential
87.45774363,165.3418648,85.57887153,163.8282986,86.20240932,161.6088768,denseresidential
79.04647961,151.8680997,77.10483516,148.710155,75.25585445,145.3021783,denseresidential
72.25040693,143.7264105,69.91458411,140.9435247,66.73359057,137.2209233,denseresidential
68.66734414,150.9699858,67.27204121,147.3852068,64.42877981,143.7323683,denseresidential
49.99539125,96.42760851,54.14125277,102.1085116,63.17980868,110.7422639,denseresidential
51.23375495,100.0456333,56.39085915,106.3206145,69.27259712,114.2715046,denseresidential
40.76125269,90.9805675,35.92517062,92.69123028,33.10513282,88.78658612,denseresidential
37.97377746,91.04914526,33.70905089,92.955721,31.37770154,89.48236754,denseresidential
62.37039829,143.0376018,72.571949,146.3074799,95.45744467,150.9980775,denseresidential
57.17289482,138.5761285,62.1021571,141.3835356,78.36707941,144.8801599,denseresidential
51.66326531,154.4982515,59.11350628,148.8070434,63.29455682,145.9452116,denseresidential
33.06262626,116.3501439,34.90235227,117.0993126,41.87668376,117.9957739,denseresidential
