0,1,2,3,4,5,6
174.959,95.24280797,173.920517,94.88845775,173.4102294,94.71006011,beach
177.9921502,88.98621339,177.3115363,88.63359572,177.2127863,88.61448497,beach
161.2686416,92.03124374,160.852394,91.87769971,161.3017105,92.3543669,beach
161.9792732,92.57374509,161.9718743,92.67012277,162.1212071,93.21507858,beach
168.8559167,87.64912514,169.3794527,88.13939205,169.9020814,88.68580626,beach
164.8156859,87.08368072,164.873423,87.22016318,164.8327774,87.23126396,beach
172.7926692,94.48222054,171.27213,93.2443414,170.665642,92.68021801,beach
171.5752431,83.30612046,171.2695423,83.12725906,171.111219,83.04901286,beach
149.1622963,113.6781742,154.5518061,115.0275949,157.0281134,115.4624829,beach
168.4369804,110.3998027,169.7124655,111.2210282,169.7568505,111.20183,beach
151.795324,116.8022885,155.1944652,118.7356616,155.7420198,118.7008925,beach
147.1985108,111.3963027,148.4380815,112.5019562,148.3984724,112.4372598,beach
150.5447844,112.4193573,152.541817,113.7186928,152.1619193,113.5324008,beach
146.8281675,112.3258293,149.3810467,115.4102455,149.3511063,115.3058379,beach
145.4072668,110.0539834,148.1880963,113.0454101,148.6390098,113.3544958,beach
153.8733508,109.9540943,156.7264411,128.6659937,159.046954,131.5107118,beach
149.6186317,118.9677939,154.6128958,127.2020324,157.554322,128.2587954,beach
145.6190425,99.05477308,146.9169102,127.7752584,148.7010814,133.1738286,beach
149.826528,99.67123288,153.670259,132.2841423,156.7046961,133.7734269,beach
188.9021134,115.4231304,186.8496426,115.3185451,186.7086902,116.1807722,beach
189.0974109,115.3047404,187.6628934,114.7400928,187.3913683,114.2696532,beach
195.8903807,110.752381,193.0522374,108.080277,192.7660988,108.0289024,beach
161.1969197,116.566811,159.9886597,116.5466321,159.6651075,116.5603814,beach
192.3775682,96.33149823,191.7357791,94.41072596,191.9602594,95.39285216,beach
203.3653164,86.40648723,203.1565052,85.65982664,203.2593398,86.14499331,beach
197.1046055,96.75473431,193.7116497,91.9975039,193.2537512,91.0890276,beach
175.3169347,114.8559783,175.1580719,114.6035806,175.1119777,114.3011494,beach
167.7491731,115.6128809,167.1998487,115.1332008,167.0287483,114.5595016,beach
169.4462233,113.7386047,169.0357973,112.8381601,168.909696,111.8985396,beach
170.9882724,116.7436975,170.7928341,116.6881497,170.7279194,116.6666667,beach
169.0093333,116.3574959,168.782178,116.1694915,168.7145446,116.1192788,beach
164.9188778,117.585086,164.7315235,117.469697,164.6706686,117.3345725,beach
204.9176264,104.1365275,175.5222172,102.542654,183.742076,103.6866807,beach
194.4535035,103.4386086,163.0589912,102.1104758,171.4665866,103.3051681,beach
211.300468,103.2350774,165.0609049,102.221515,175.057053,102.6237591,beach
214.871648,103.89581,180.364232,103.1508233,189.0124003,103.4420453,beach
209.4938979,104.2919902,178.9409246,102.5768453,186.5904006,103.2680867,beach
203.9388506,105.0241387,188.422214,103.58915,192.2346498,103.8248421,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
0,0,0,0,0,0,beach
173.3323803,111.0920514,155.8287952,111.1780765,161.3127244,111.8551167,beach
169.9399995,111.8417738,155.425325,111.8471253,160.7814809,112.9735591,beach
172.3042878,112.1447484,158.117545,112.2654373,163.2573064,113.2926285,beach
169.2389503,108.4434527,154.4694247,108.10827,159.5214726,109.4963151,beach
173.2140688,106.9322313,159.9966115,106.3569908,164.6362881,108.003777,beach
175.5667129,110.8953968,165.5688372,110.782314,169.6550117,112.5666987,beach
181.2420225,109.7144812,176.389781,109.0894211,179.9502703,110.3596843,beach
183.4776532,110.9437529,180.0225177,110.4360257,182.8221437,111.5531529,beach
189.3827399,115.9468726,185.5763868,115.9064571,184.4449428,115.8389039,beach
161.4113669,104.4958495,156.7348745,102.1810665,157.2431235,102.7684419,beach
153.2435517,98.75726561,146.2509133,97.35178247,145.1714651,100.1366474,beach
166.4387786,97.58774767,158.8648565,95.14568537,157.6029775,96.88296717,beach
174.5320445,102.3545824,163.202232,101.0058489,161.762932,102.8449476,beach
162.8351144,110.2981265,154.3040744,109.3117971,153.0185557,108.6624895,beach
164.4828511,106.2945772,155.8635312,104.0008414,154.2337717,104.165895,beach
157.5975746,67.65861932,151.9433469,63.94218187,150.0240065,62.71831064,buildings
153.486235,71.10770895,147.4576351,66.80983193,142.6372629,64.68839331,buildings
191.6225812,70.5685492,185.2983011,67.48601415,182.7041287,66.1760151,buildings
155.2915609,64.4080918,148.735012,61.62633204,145.9223266,60.3760941,buildings
170.9126421,68.70441233,165.3972196,63.59798124,163.7182074,61.79551487,buildings
162.0222264,60.57672686,156.5839006,57.79371105,152.086376,56.36615438,buildings
172.3245685,62.21734806,169.741596,61.05112024,168.8920436,63.68047252,buildings
157.4766296,60.91763553,153.5068033,55.33197408,152.0456953,53.0412532,buildings
165.121505,65.27802622,156.3003972,59.36241756,153.5928488,56.86993489,buildings
160.583913,59.8220098,155.3821058,55.2775425,153.365937,53.35262299,buildings
148.9616499,73.37282795,142.8905383,66.56152121,140.1935062,63.17485451,buildings
161.8774004,64.86459886,155.9592566,59.26502491,154.0104034,57.00169798,buildings
157.8812817,50.77337719,154.9105486,47.71360828,153.9647714,46.75479438,buildings
155.2567951,61.06012205,150.5424966,56.93480921,148.8560906,55.34127125,buildings
152.4140889,70.6918603,146.8895134,64.40548892,145.3010646,61.92036707,buildings
169.0756496,54.94640832,166.7814603,52.45442371,165.9905048,51.74307212,buildings
162.7725426,72.05504544,147.2119938,63.35943295,143.0637401,59.24204602,buildings
172.0654321,56.58862348,169.6245823,54.78055543,168.0091569,53.84546042,buildings
149.4225442,60.86734589,142.3879151,53.68304009,139.2697189,49.72955132,buildings
152.1143123,62.38281267,140.5870445,54.41574922,137.7320349,50.97051735,buildings
171.9453892,71.26120169,168.4522213,67.34207118,167.1878903,65.98067514,buildings
161.7410591,58.41876632,159.6363437,55.50922503,158.9179017,54.54897292,buildings
157.6183504,66.7627327,145.197619,62.75095433,138.9448338,60.11461739,buildings
162.3894353,52.62961894,160.8898816,49.93582253,160.4837821,49.23008951,buildings
162.0635352,61.31331123,159.3531641,58.20222606,158.5692103,57.43125982,buildings
165.26006,93.38152953,167.0975373,96.83478062,166.8463381,96.64960293,buildings
200.8618338,77.6018514,199.6873177,76.70220607,199.2799359,76.53178859,buildings
164.8495498,87.27404279,159.1425135,81.92101344,156.8085643,78.95483177,buildings
168.8529262,53.55256808,168.8866286,54.33213579,168.9533349,54.84793948,buildings
167.3930677,96.77914786,165.9503085,95.38421409,165.2572376,94.73104443,buildings
180.959729,61.33442527,180.0646145,58.97566194,179.6827802,58.02542968,buildings
186.165749,59.80528336,182.8671013,57.13208413,181.7015308,55.9948412,buildings
195.8286983,79.46251233,189.1432697,76.33026096,188.0355854,75.61784941,buildings
194.8488691,94.11874695,189.100149,91.68226941,188.0362014,90.88028347,buildings
140.8409469,96.51224722,144.7933192,101.7652259,145.6368442,103.357803,buildings
166.320678,74.04299311,167.4075534,76.13852981,168.0332448,77.37025432,buildings
188.3136473,65.25523461,186.3322956,63.21102421,186.2024446,63.06896934,buildings
186.0380077,72.98587431,182.7158895,69.32207786,182.5032056,68.97540059,buildings
183.9287713,76.4905071,180.4138096,74.62446148,179.1905406,74.49094758,buildings
178.2145753,68.2589563,176.6732458,66.31611206,176.1150601,65.90115497,buildings
164.8930009,70.87332084,162.1613191,68.48710177,161.0659551,67.92088318,buildings
179.2793486,83.12394797,174.5575603,79.78354176,175.7539012,81.54042363,buildings
171.8986501,82.12664028,165.6380366,78.58646139,163.7894046,78.03942178,buildings
171.2297778,79.99241151,169.0657727,77.50567945,168.9408333,77.35483765,buildings
181.4904419,71.08158765,179.4291394,68.60659933,178.9490441,67.98139238,buildings
222.4444912,57.84047786,221.2477241,56.78377894,221.2039822,56.74444162,buildings
181.310981,54.41641379,178.8063784,51.68942078,178.3620861,51.10466446,buildings
169.4879971,59.19934835,167.4935667,57.14436631,167.1780159,56.87002172,buildings
194.865123,57.35950528,192.5459273,55.41111932,191.8273533,54.82700976,buildings
195.4272575,77.08976523,193.3894223,75.68466708,193.9807558,76.35590087,buildings
186.5743284,79.67633494,185.6008324,78.45234598,186.0084471,79.22696574,buildings
189.4014689,68.56751578,188.2251241,66.67353719,188.2700445,67.23574241,buildings
223.4207902,96.17028929,218.2771174,93.09516418,219.0894083,94.18182945,buildings
167.2912507,63.38346306,165.468112,61.75307103,165.2844995,61.69506892,buildings
195.1591833,68.65104348,193.5110767,68.31915992,194.9349953,70.35551364,buildings
199.3230346,83.76092865,198.8710656,84.53998384,199.2385496,86.59547153,buildings
154.0462681,87.22982579,148.6103583,80.84428382,147.6088249,78.79575597,buildings
151.905444,95.40876444,143.9573694,88.98915512,142.1366552,85.78453574,buildings
201.4281791,70.79217329,201.7892973,73.09254329,202.6885151,74.64494578,buildings
193.8828521,69.30841049,193.0686092,69.92090495,193.9958337,70.9821148,buildings
189.5551538,68.08358701,186.9912468,66.73302248,185.4196113,66.51146221,buildings
185.0451521,93.47266115,182.6374564,92.25706852,182.9926221,93.39782863,buildings
195.227908,75.92812224,196.0470752,77.85174843,196.8320809,79.28920008,buildings
190.3772808,77.96045271,188.3236541,77.32934429,187.1199403,77.61775807,buildings
181.9647728,80.35395795,180.7757456,86.49362961,182.633004,97.22307101,buildings
178.5661742,56.70573802,179.303518,60.56370497,181.260749,80.42936009,buildings
168.961343,65.98934941,167.6227496,64.67252,167.3381517,64.39754864,buildings
163.4682185,63.22224293,161.4552262,61.84304767,161.8433575,62.28564898,buildings
203.6245458,71.90620265,204.4021763,73.98747181,205.22658,75.52975723,buildings
203.5996994,72.14802053,203.6515975,73.0279222,203.6948913,73.31837395,buildings
181.3691421,88.67776428,182.359506,90.75224137,181.6076707,90.32599063,buildings
171.7995657,68.83163426,171.8064652,69.06981011,172.3142441,69.35223636,buildings
182.0513194,73.62446442,181.3603262,73.48198518,180.7725518,73.3766582,buildings
198.0823007,68.05708372,198.926883,69.79970586,196.0733691,68.50634346,buildings
196.1071469,64.06677415,195.7061759,64.53082169,193.7930776,63.6287597,buildings
188.1878854,73.6846696,187.0273097,73.56339064,182.080734,71.58968792,buildings
189.4123767,82.13130337,189.1117641,83.32989229,185.7965616,81.89515597,buildings
195.1774806,63.8023268,194.3002913,65.86676773,191.1393728,65.47584187,buildings
160.2815762,54.12436831,160.0607056,53.05210106,159.8076201,52.49862464,buildings
183.1609456,73.51518244,181.8469319,71.69693166,180.8559142,70.47944373,buildings
156.6684948,82.59536384,154.9661949,81.03203354,153.8395732,80.60368069,buildings
174.6734485,47.81008584,173.9907056,47.44017679,174.2428018,47.72483255,buildings
203.3206785,65.71571225,201.5924218,64.94367678,202.067763,65.36483689,buildings
188.1307972,74.18220952,185.8422322,72.54028846,186.2165348,73.12579548,buildings
196.1061756,50.63035643,193.6383633,48.24934587,193.5846868,48.35659943,buildings
135.9294799,103.4345341,138.8416356,108.6797344,139.0118609,109.3456827,buildings
169.3266283,83.06241732,169.4862501,84.22494289,169.2579292,83.49392372,buildings
176.1583827,73.28654971,175.3354436,72.51843497,174.3655214,71.65745931,buildings
159.1468542,75.31883258,157.5037409,73.81479298,152.6765206,70.98302727,buildings
162.8367614,79.90131747,161.5428823,78.14586963,160.0349791,76.25045814,buildings
185.0177642,60.49400857,184.6660134,60.11822812,183.68891,58.68978218,buildings
169.6710201,78.41903348,166.8808519,76.86369101,163.5938082,74.86707383,buildings
209.4871948,88.40871359,208.972624,90.35169419,209.4094041,91.04258425,buildings
194.2120332,63.66230518,193.5079376,62.14313544,193.2499967,61.59011615,buildings
167.8195593,74.1630775,166.4705279,71.8030196,165.3016022,69.11112182,buildings
158.9713056,68.004158,157.8386232,66.39207498,157.1555822,65.41946372,buildings
210.2253434,78.26512506,208.9680948,77.40717785,207.8719858,76.93761861,buildings
201.4534876,82.65121515,201.0614952,82.50344184,200.8229127,82.52599574,buildings
195.1153936,84.71296391,195.6870581,87.87806179,195.8472893,90.38052709,buildings
195.4491186,90.8952002,196.0649197,92.37801805,196.3345789,93.27209692,buildings
130.7128832,91.35203249,112.3617696,85.31055627,109.1669806,81.54080958,chaparral
136.9957628,95.66665569,129.2859015,89.8136744,126.8180726,86.20392193,chaparral
130.6173272,98.27686592,117.5957681,94.03158404,115.5970042,91.22672174,chaparral
133.3947002,99.05558264,123.7964908,94.33950194,121.5648419,91.18709074,chaparral
134.0472154,98.57059727,123.1618366,94.09069422,120.8670247,91.10541082,chaparral
148.2019271,87.84239211,143.2322057,81.35333472,141.2670281,77.2136647,chaparral
156.8411696,82.21039977,151.4469736,76.06278164,149.3656535,72.15289713,chaparral
139.501516,89.23842463,128.474952,81.80343747,124.8899375,77.3992389,chaparral
132.1067704,82.17142503,128.9433807,76.28431538,126.0009159,72.40828944,chaparral
129.9414954,82.99017089,125.7723495,77.61866208,121.4424781,74.04978719,chaparral
127.8923967,84.97081458,122.6977924,78.75803715,118.1210958,74.91348679,chaparral
125.8732152,84.52372473,117.8673158,76.12622905,114.3309292,70.91872028,chaparral
134.6856133,88.51459059,130.3989938,82.24525244,127.0774824,78.61192073,chaparral
129.6458536,83.90237348,124.7934353,76.75417432,120.9765485,72.34171647,chaparral
126.2879926,88.78897132,120.6626735,80.54441134,117.4430959,75.65980969,chaparral
125.5338017,90.24861243,118.7530992,82.23596796,115.2501746,77.46254669,chaparral
131.6200947,86.87710952,128.230653,79.83868366,125.5145683,75.44754068,chaparral
124.7679012,93.93089312,106.2233891,89.81932221,102.7791778,87.02397282,chaparral
126.4197795,97.99476307,112.690059,92.45899912,109.7533929,89.26316527,chaparral
135.7310063,81.07477941,132.8046159,75.91387088,129.5433081,72.28547547,chaparral
130.7325819,84.3281798,126.8256756,78.39815681,122.9875138,74.62968119,chaparral
125.0896626,91.32598803,112.9025716,84.61429296,108.6824398,80.69012646,chaparral
128.1470503,90.78685732,116.2586964,84.41170189,111.3822967,80.67478897,chaparral
142.9238135,76.42590888,138.2442227,72.25678047,133.6911903,69.06592268,chaparral
146.9209662,76.87161281,142.8773453,72.349503,138.8170029,68.87831847,chaparral
125.752886,90.92170623,113.6858236,84.57923399,109.5111224,80.51597059,chaparral
126.3551421,89.61042588,116.8515011,83.013289,112.5329272,78.93199199,chaparral
126.9564282,89.25355173,120.5974921,82.1197965,116.8406959,77.67638247,chaparral
129.8159682,83.48854172,125.7496365,77.499508,122.235078,73.43266462,chaparral
130.6186892,79.53164805,125.5304926,74.39266471,120.7255449,70.62093735,chaparral
131.9033467,79.14578213,127.5002741,74.1835004,123.2504925,70.48423535,chaparral
131.6319188,76.66307,125.7387314,72.06464602,120.307112,68.60562719,chaparral
135.1400054,78.40801005,131.747503,73.43197668,128.1230033,69.7182077,chaparral
124.6863469,87.01571006,111.1828067,79.31735825,107.3594172,74.73818924,chaparral
128.3992684,85.79876299,125.4709148,78.52066879,122.7918965,74.11643916,chaparral
129.4982469,88.7141864,127.2233418,81.95769692,125.1221928,77.63982632,chaparral
127.9560152,91.59461514,124.3989108,84.33961554,121.7175702,79.99402025,chaparral
126.1654307,89.79535788,117.343342,83.39051221,112.7321525,79.37828882,chaparral
130.4529061,87.4426721,124.4919677,81.52174646,119.3267798,78.10816674,chaparral
134.950436,91.17481496,130.3255237,85.50847422,126.4285613,82.29224113,chaparral
130.7748402,88.2778242,126.138272,82.19617297,122.0619315,78.80877803,chaparral
127.8634759,86.75284909,124.1014474,81.4376476,120.7597969,77.86227246,chaparral
128.7208294,86.22955606,120.6742511,81.1880533,114.9819292,77.93730097,chaparral
128.7752043,96.78953305,123.3218715,90.66347119,120.1775465,87.43259661,chaparral
130.7707778,90.96943278,125.4929564,84.82424663,121.8591835,81.38677866,chaparral
124.9192283,89.72794196,115.5726657,82.02586653,111.3399027,77.5744312,chaparral
126.0392028,89.37045411,119.4843705,81.36069666,116.0152653,76.4854713,chaparral
126.3826079,86.29026787,121.1393907,78.04717437,117.669832,73.15751128,chaparral
126.5135286,87.68723999,120.6940088,79.3629325,117.2000167,74.47846846,chaparral
129.2637168,83.07274167,112.0124274,81.5906643,97.01520595,79.20441719,chaparral
143.2214037,73.21478666,139.7959142,67.45195837,136.8976167,63.2169094,chaparral
139.6634311,75.2428171,135.8188993,70.34408158,132.0168851,66.5104322,chaparral
134.2199175,75.48039169,130.3418677,70.56174996,126.3486526,66.63461163,chaparral
137.9586617,76.62599792,135.0073986,72.02805831,131.8076088,68.22907282,chaparral
148.0126709,76.37576375,145.4285139,72.12192838,142.6021766,68.50610148,chaparral
131.4679069,79.16303833,127.03393,73.55932203,123.1970244,69.66894464,chaparral
132.7557061,77.79070032,128.2914736,73.02955825,124.0045964,69.40818421,chaparral
134.0193602,77.39108242,130.8780126,71.80574502,127.7065294,67.8534047,chaparral
138.127813,80.44661911,134.8740792,75.76291473,131.7326275,72.29955518,chaparral
124.6860881,89.79319362,116.4200229,82.97145325,112.261672,78.82545475,chaparral
135.3610621,84.90400217,129.5753988,80.96225696,127.4797228,78.96928882,chaparral
137.4455319,83.05137482,132.3510763,79.87000674,130.5211761,78.34354505,chaparral
134.1814005,84.81324728,130.4709929,82.02130449,129.433259,80.9445578,chaparral
134.6089728,85.64586562,131.1810205,82.31549546,130.2781251,81.04129334,chaparral
138.1042552,82.20737139,133.7914731,79.04643904,132.7461021,77.99407827,chaparral
136.293494,93.51047589,132.5040801,89.98553454,130.8196998,87.97235252,chaparral
135.4266994,92.14164538,132.0944591,89.29629077,131.0460646,88.09509534,chaparral
138.1302511,81.66258905,133.9001848,77.00451895,129.9357914,73.74143379,chaparral
135.0747591,81.90109192,129.1800875,76.50873709,124.6079489,73.01125968,chaparral
138.1932118,89.7753661,131.2114396,84.45361693,127.2410491,81.26616488,chaparral
133.164532,88.85121656,127.7410246,83.1702091,124.2173687,79.60462706,chaparral
138.8150275,87.20754126,135.9334562,83.52381551,132.989122,80.60282191,chaparral
135.139362,88.19703304,129.8970145,83.37390213,125.4936708,79.89527723,chaparral
139.2390078,85.12229194,135.723902,80.9845802,131.9995152,77.6542988,chaparral
143.9912397,84.12669271,141.2991341,80.67749581,138.0282555,77.68036669,chaparral
126.9996761,90.90713896,118.3666787,84.98283812,113.9676579,81.31865023,chaparral
128.5695574,83.93907295,118.366398,78.08685089,112.6494645,74.43478302,chaparral
134.3540405,85.76369164,127.8188082,80.88914452,123.2289209,77.54743298,chaparral
130.8877271,87.22041844,122.2161075,82.60225186,117.1957593,79.52397601,chaparral
140.1259517,86.49980185,135.4960513,81.92976667,131.4722275,78.65689539,chaparral
132.8269766,84.93057401,127.9804997,80.32301595,124.3672666,77.21669739,chaparral
135.4526252,90.36392494,128.5027964,85.24441913,124.228882,81.63884118,chaparral
144.6514774,84.67459201,140.9375586,79.95845953,137.7351333,76.36773639,chaparral
143.5829458,89.76484063,140.8705868,85.4479224,138.2140368,81.90729282,chaparral
136.8591643,88.6695251,132.0918101,84.33884702,128.2245882,81.15841172,chaparral
140.3367524,88.9175526,137.0591257,84.80736486,134.0040546,81.67541283,chaparral
136.5116784,80.61467451,129.9505957,75.28722024,125.5898629,71.68177444,chaparral
140.9613586,81.78430925,135.0279257,76.80014963,130.6879624,73.30561185,chaparral
128.9542686,93.6767723,117.0351555,88.83159144,112.5519442,85.6455623,chaparral
128.7329146,90.56772418,114.8437082,85.86760814,109.9606435,82.66626956,chaparral
137.4503975,84.74145285,130.4071647,79.50237932,125.8107517,75.87347483,chaparral
137.7774102,86.03712094,130.5432816,81.73436952,125.0065544,78.49057915,chaparral
129.6842264,89.91375862,121.1489696,84.13306871,117.0542598,80.40813258,chaparral
130.0766897,87.79470135,119.7379405,81.98886718,115.2431477,78.2685847,chaparral
131.8339583,75.61398741,123.1345383,71.20015532,117.7885202,68.22184503,chaparral
139.3546026,82.20636824,135.4195961,78.20387525,131.7990281,75.13343028,chaparral
137.6457874,78.66268896,132.6760088,74.29116455,128.5178814,71.12694535,chaparral
130.184814,85.22723561,126.6680643,81.558758,122.7832463,78.50810022,chaparral
145.1653192,83.30459269,141.9311134,78.25354342,139.2897033,74.88537593,chaparral
140.0769848,84.96778171,134.3017113,80.032193,130.036112,76.64570456,chaparral
153.9768469,57.38784547,147.524885,53.60619621,144.9932471,52.13670976,denseresidential
159.0691874,63.50086834,153.5290412,61.03712001,148.833853,59.27974765,denseresidential
164.6153706,64.44564918,159.2282618,62.00795091,153.1711784,59.82530623,denseresidential
162.4407752,66.06764081,156.2473489,63.17889079,151.2222856,61.22828072,denseresidential
161.3152558,66.16995186,154.1668946,62.68618943,149.3925425,60.47563892,denseresidential
157.3288079,73.15840872,149.1463168,67.20210906,147.9462054,65.99508855,denseresidential
154.0175172,63.04319335,148.1050728,57.18588662,145.3174224,55.27859875,denseresidential
152.7457258,70.05494612,144.7094021,63.38580765,142.8402962,61.57840306,denseresidential
149.1591816,58.18437578,140.4591889,54.43248721,138.0222764,53.26169492,denseresidential
151.879301,58.29682139,142.5786985,54.2295756,139.4768108,52.64630952,denseresidential
154.2640198,60.19931249,148.9379854,57.29977143,147.5327849,56.58560099,denseresidential
170.9485484,59.61547923,164.5519881,56.68773459,162.8452483,55.87648128,denseresidential
162.4783533,62.81004911,156.6382689,59.5675901,155.7090754,59.11709747,denseresidential
165.2060536,75.0982935,162.0166109,73.58635582,161.5882218,73.33841385,denseresidential
168.5153884,84.68718477,153.3622799,78.25517217,149.7735824,75.08112731,denseresidential
175.1878528,82.67619379,163.113224,78.04226324,160.4727336,76.31338046,denseresidential
162.8470693,60.19778939,156.7947096,55.0775735,154.5421445,53.08528657,denseresidential
174.5272608,69.6411103,170.1909801,66.59629261,168.7430273,65.6980774,denseresidential
162.0186992,61.45247465,151.047911,56.58417703,147.8790701,54.06101008,denseresidential
141.7409701,69.65594435,134.8730683,60.44294146,133.8570682,56.76080065,denseresidential
186.2250665,62.02647377,178.5712687,59.18974045,177.3383499,58.36172422,denseresidential
186.4224613,59.92716535,161.5755706,56.66543286,154.9220693,55.08179671,denseresidential
192.3608008,70.10369341,178.0582146,67.12960157,178.2702357,66.66646145,denseresidential
187.204502,57.42232169,174.1318145,53.03030888,170.4518985,51.50398884,denseresidential
181.3368042,51.74581427,171.3998854,48.88588294,164.5264857,47.22160723,denseresidential
172.8393904,44.01507671,166.1061245,40.88471798,161.28879,39.10923021,denseresidential
151.923951,90.36956275,143.5059977,85.23400029,141.2891929,83.26701357,denseresidential
159.4431597,85.56292522,147.232393,79.71388595,144.4832318,77.56283179,denseresidential
154.1088535,85.26564352,144.6622185,77.89992903,142.6481586,75.50466337,denseresidential
150.5095493,90.27899201,144.5013348,84.83929542,142.7948463,83.32261353,denseresidential
160.4115905,78.59368619,143.9336755,74.15258209,142.8696112,73.08918791,denseresidential
156.9858428,81.94374917,144.5056478,75.78355512,143.3616146,73.87925121,denseresidential
181.5424876,77.19719848,174.9311418,75.3743412,174.5445608,74.93968503,denseresidential
142.5009365,74.3698004,140.0938492,71.72403709,135.7812285,69.18336425,denseresidential
140.5204113,70.00283036,136.7411776,65.16196538,133.7296895,61.97691325,denseresidential
162.0220772,75.4470501,158.3502639,73.05055717,149.6635039,69.14510973,denseresidential
160.9399786,74.56811828,157.1097643,71.85018087,149.9779924,68.65935805,denseresidential
158.6025805,76.84757021,147.0634765,70.56144692,139.4744843,65.29571208,denseresidential
156.6569989,75.36859809,146.4249385,67.88932117,140.1372577,62.5980234,denseresidential
140.5195232,81.41477848,138.6829031,77.71283695,136.4643772,74.63546603,denseresidential
157.8902555,82.71601934,157.7415263,83.32663495,156.7101763,82.9929008,denseresidential
164.5294851,78.92815759,163.1194288,78.72749892,160.6643606,77.60197385,denseresidential
154.9860594,75.5715419,148.8548132,72.31852135,144.3918641,69.43501224,denseresidential
160.4536094,71.85020517,158.0130438,71.05175744,155.960204,70.3201076,denseresidential
167.7373279,57.32099664,167.0065957,57.25490581,165.8034798,56.27433738,denseresidential
168.8568893,55.6588265,168.1705877,55.3079554,166.962425,54.23213926,denseresidential
148.3838976,72.22080977,145.6611197,70.24176916,143.460774,68.68236151,denseresidential
147.0908602,74.41836003,145.9903437,73.49968024,144.1054121,73.02701089,denseresidential
150.7201632,85.51142206,150.024656,85.37562312,147.49858,83.95496113,denseresidential
154.4763913,83.19598359,152.6202225,81.6875286,150.2028051,79.47231146,denseresidential
141.4492437,96.09101718,136.0836283,94.11119502,136.2245006,93.561556,denseresidential
171.4508661,78.02534845,168.7544028,77.33045881,169.3849975,77.66344912,denseresidential
159.2653874,63.43406261,157.662108,61.90482393,157.6986623,61.93396081,denseresidential
165.2173302,71.38383607,163.4530954,70.67833522,163.9974986,71.24228922,denseresidential
169.1697045,70.40372417,167.1420537,69.63105767,167.6786018,70.03650947,denseresidential
165.5706131,71.48482447,163.317154,70.6868073,163.8393351,71.19253813,denseresidential
163.4883645,75.69353554,160.5033082,73.82155955,161.2983575,75.09112969,denseresidential
169.8311605,79.11667199,167.9420854,78.18220959,168.6834527,79.52385399,denseresidential
176.2482333,76.70606575,174.4364121,75.13916977,174.7176382,75.46509139,denseresidential
177.4640579,73.571866,175.6651462,72.61452872,176.2014348,73.06610266,denseresidential
164.8309484,70.72076532,164.5314099,70.67285921,164.9417842,71.36696375,denseresidential
168.4911754,73.83486322,167.2180261,73.4373946,167.9529204,74.37827981,denseresidential
153.9346442,79.04543826,150.7768467,76.79377351,150.3651624,76.67056181,denseresidential
160.5665541,83.289668,158.9497469,83.06719607,160.9442301,84.94995621,denseresidential
161.7748346,71.1655722,158.734728,68.52855656,158.5661335,68.27017724,denseresidential
157.1563773,74.13504942,153.1599355,72.72619609,153.4167546,72.97704147,denseresidential
149.1534367,77.65904352,145.483435,76.24370886,146.555518,76.9685343,denseresidential
157.6623288,73.70636048,156.5396905,72.84950139,156.944241,73.42186523,denseresidential
166.7433654,73.25657,164.4799571,71.26453444,165.1288149,72.31449671,denseresidential
141.6465179,77.88640049,136.9404074,75.53609367,136.8923319,75.34785973,denseresidential
150.5813688,77.92973829,147.6091411,75.96511831,147.6716132,75.95722143,denseresidential
166.8264676,90.12220351,165.2592442,91.00265039,167.2678203,92.99327646,denseresidential
170.4477242,75.55479564,169.1914936,74.22542539,169.504468,75.08531858,denseresidential
157.5854634,71.78142028,156.9540735,72.21103776,157.4773063,72.88768572,denseresidential
171.0649185,74.68582419,170.0797357,74.2378204,170.4950367,75.01960684,denseresidential
166.0117166,83.84688179,164.9759577,83.33466503,165.167248,83.80546421,denseresidential
179.1453588,89.11203151,177.5912411,88.73642705,178.1810322,89.25543431,denseresidential
175.6632249,81.07910347,174.6308793,80.91190683,175.0742917,81.31580401,denseresidential
170.1512141,78.81547797,167.4844129,77.80529327,167.6925228,77.95946793,denseresidential
178.1573372,72.50032989,177.0595213,72.19213589,177.2606459,72.51895226,denseresidential
141.2983003,75.7207998,135.47858,73.30127522,124.5726686,70.56114856,denseresidential
139.817278,78.37563672,132.3365079,73.94998163,125.6105808,70.66972038,denseresidential
158.8447677,72.84923683,149.9740377,72.32118954,153.0842229,72.64618201,denseresidential
153.3314272,73.58511883,143.575114,72.92110036,146.5042735,73.24789667,denseresidential
159.5679114,84.05317752,156.1979149,78.45377739,153.475415,74.92376345,denseresidential
159.0697031,82.40847288,156.0674577,78.87568929,153.2015105,76.73232126,denseresidential
174.6794851,61.03239665,173.4801206,59.72826825,173.2539613,59.72070026,denseresidential
148.4020757,77.16146793,141.8643614,73.25362374,139.8207669,71.16115036,denseresidential
141.1816164,75.50238807,138.7236186,72.61052171,132.0528389,67.21771341,denseresidential
138.7567806,76.34130877,136.4433246,74.15213312,129.1068352,69.09194671,denseresidential
142.5457181,82.6634989,136.0814826,80.65505851,124.5535064,77.63926785,denseresidential
